x-axis,2
second,Volt
-25.00000E-09,+1.34919923927373E+00
-24.92188E-09,+1.35924949042237E+00
-24.84375E-09,+1.37181230435817E+00
-24.76563E-09,+1.38437511829397E+00
-24.68750E-09,+1.39442536944262E+00
-24.60938E-09,+1.40698818337842E+00
-24.53125E-09,+1.41939396214002E+00
-24.45313E-09,+1.42944421328866E+00
-24.37500E-09,+1.44200702722446E+00
-24.29688E-09,+1.45456984116026E+00
-24.21875E-09,+1.46713265509607E+00
-24.14063E-09,+1.47969546903187E+00
-24.06250E-09,+1.49225828296767E+00
-23.98438E-09,+1.50482109690347E+00
-23.90625E-09,+1.51738391083927E+00
-23.82813E-09,+1.52994672477507E+00
-23.75000E-09,+1.54250953871087E+00
-23.67188E-09,+1.55507235264668E+00
-23.59375E-09,+1.56763516658248E+00
-23.51563E-09,+1.58019798051828E+00
-23.43750E-09,+1.59276079445408E+00
-23.35938E-09,+1.60783617117704E+00
-23.28125E-09,+1.62039898511284E+00
-23.20313E-09,+1.63296179904864E+00
-23.12500E-09,+1.64552461298445E+00
-23.04688E-09,+1.65808742692025E+00
-22.96875E-09,+1.67065024085605E+00
-22.89063E-09,+1.68321305479185E+00
-22.81250E-09,+1.69577586872765E+00
-22.73438E-09,+1.70833868266345E+00
-22.65625E-09,+1.72090149659925E+00
-22.57813E-09,+1.73346431053506E+00
-22.50000E-09,+1.74602712447086E+00
-22.42188E-09,+1.75858993840666E+00
-22.34375E-09,+1.77115275234246E+00
-22.26563E-09,+1.78371556627826E+00
-22.18750E-09,+1.79376581742690E+00
-22.10938E-09,+1.80632863136270E+00
-22.03125E-09,+1.81889144529850E+00
-21.95313E-09,+1.82894169644715E+00
-21.87500E-09,+1.84150451038295E+00
-21.79688E-09,+1.85406732431875E+00
-21.71875E-09,+1.86411757546739E+00
-21.64063E-09,+1.87416782661603E+00
-21.56250E-09,+1.88421807776467E+00
-21.48438E-09,+1.89426832891331E+00
-21.40625E-09,+1.90431858006195E+00
-21.32813E-09,+1.91436883121060E+00
-21.25000E-09,+1.92441908235924E+00
-21.17188E-09,+1.93446933350788E+00
-21.09375E-09,+1.94200702186936E+00
-21.01563E-09,+1.94954471023084E+00
-20.93750E-09,+1.95708239859232E+00
-20.85938E-09,+1.96462008695380E+00
-20.78125E-09,+1.97215777531528E+00
-20.70313E-09,+1.97718290088960E+00
-20.62500E-09,+1.98220802646392E+00
-20.54688E-09,+1.98723315203824E+00
-20.46875E-09,+1.99225827761256E+00
-20.39063E-09,+1.99477084039972E+00
-20.31250E-09,+1.99979596597404E+00
-20.23438E-09,+2.00230852876120E+00
-20.15625E-09,+2.00482109154837E+00
-20.07813E-09,+2.00497812672256E+00
-20.00000E-09,+2.00497812672256E+00
-19.92188E-09,+2.00497812672256E+00
-19.84375E-09,+2.00497812672256E+00
-19.76563E-09,+2.00246556393540E+00
-19.68750E-09,+1.99995300114824E+00
-19.60938E-09,+1.99744043836108E+00
-19.53125E-09,+1.99492787557392E+00
-19.45313E-09,+1.99241531278676E+00
-19.37500E-09,+1.98739018721244E+00
-19.29688E-09,+1.98236506163812E+00
-19.21875E-09,+1.97482737327664E+00
-19.14063E-09,+1.96980224770232E+00
-19.06250E-09,+1.96226455934084E+00
-18.98438E-09,+1.95723943376652E+00
-18.90625E-09,+1.94970174540504E+00
-18.82813E-09,+1.94216405704356E+00
-18.75000E-09,+1.93462636868207E+00
-18.67188E-09,+1.92708868032059E+00
-18.59375E-09,+1.91955099195911E+00
-18.51563E-09,+1.90950074081047E+00
-18.43750E-09,+1.90196305244899E+00
-18.35938E-09,+1.89442536408751E+00
-18.28125E-09,+1.88688767572603E+00
-18.20313E-09,+1.87683742457739E+00
-18.12500E-09,+1.86929973621591E+00
-18.04688E-09,+1.85924948506727E+00
-17.96875E-09,+1.85171179670579E+00
-17.89063E-09,+1.84417410834430E+00
-17.81250E-09,+1.83412385719566E+00
-17.73438E-09,+1.82658616883418E+00
-17.65625E-09,+1.81904848047270E+00
-17.57813E-09,+1.80899822932406E+00
-17.50000E-09,+1.80146054096258E+00
-17.42188E-09,+1.79141028981394E+00
-17.34375E-09,+1.78387260145246E+00
-17.26563E-09,+1.77382235030382E+00
-17.18750E-09,+1.76628466194234E+00
-17.10938E-09,+1.75623441079370E+00
-17.03125E-09,+1.74869672243221E+00
-16.95313E-09,+1.73864647128357E+00
-16.87500E-09,+1.72608365734777E+00
-16.79688E-09,+1.71603340619913E+00
-16.71875E-09,+1.70849571783765E+00
-16.64063E-09,+1.69593290390185E+00
-16.56250E-09,+1.68588265275321E+00
-16.48438E-09,+1.67583240160457E+00
-16.40625E-09,+1.66326958766876E+00
-16.32813E-09,+1.65321933652012E+00
-16.25000E-09,+1.64065652258432E+00
-16.17188E-09,+1.63060627143568E+00
-16.09375E-09,+1.61804345749988E+00
-16.01563E-09,+1.60548064356408E+00
-15.93750E-09,+1.59291782962828E+00
-15.85938E-09,+1.58035501569248E+00
-15.78125E-09,+1.56779220175667E+00
-15.70313E-09,+1.55522938782087E+00
-15.62500E-09,+1.54266657388507E+00
-15.54688E-09,+1.53010375994927E+00
-15.46875E-09,+1.51754094601347E+00
-15.39063E-09,+1.50497813207767E+00
-15.31250E-09,+1.49241531814187E+00
-15.23438E-09,+1.47733994141890E+00
-15.15625E-09,+1.46477712748310E+00
-15.07813E-09,+1.45221431354730E+00
-15.00000E-09,+1.43965149961150E+00
-14.92188E-09,+1.42708868567570E+00
-14.84375E-09,+1.41452587173990E+00
-14.76563E-09,+1.40196305780410E+00
-14.68750E-09,+1.39191280665545E+00
-14.60938E-09,+1.37934999271965E+00
-14.53125E-09,+1.36678717878385E+00
-14.45313E-09,+1.35673692763521E+00
-14.37500E-09,+1.34417411369941E+00
-14.29688E-09,+1.33161129976361E+00
-14.21875E-09,+1.32156104861497E+00
-14.14063E-09,+1.30899823467917E+00
-14.06250E-09,+1.29894798353052E+00
-13.98438E-09,+1.28889773238188E+00
-13.90625E-09,+1.28136004402040E+00
-13.82813E-09,+1.27130979287176E+00
-13.75000E-09,+1.26125954172312E+00
-13.67188E-09,+1.25120929057448E+00
-13.59375E-09,+1.24367160221300E+00
-13.51563E-09,+1.23362135106436E+00
-13.43750E-09,+1.22608366270288E+00
-13.35938E-09,+1.21854597434140E+00
-13.28125E-09,+1.21100828597991E+00
-13.20313E-09,+1.20598316040559E+00
-13.12500E-09,+1.20095803483127E+00
-13.04688E-09,+1.19593290925695E+00
-12.96875E-09,+1.19342034646979E+00
-12.89063E-09,+1.19090778368263E+00
-12.81250E-09,+1.18588265810831E+00
-12.73438E-09,+1.18588265810831E+00
-12.65625E-09,+1.18588265810831E+00
-12.57813E-09,+1.18588265810831E+00
-12.50000E-09,+1.18588265810831E+00
-12.42188E-09,+1.18588265810831E+00
-12.34375E-09,+1.18823818572127E+00
-12.26563E-09,+1.19075074850844E+00
-12.18750E-09,+1.19577587408276E+00
-12.10938E-09,+1.20080099965708E+00
-12.03125E-09,+1.20582612523140E+00
-11.95313E-09,+1.21085125080572E+00
-11.87500E-09,+1.21838893916720E+00
-11.79688E-09,+1.22843919031584E+00
-11.71875E-09,+1.23597687867732E+00
-11.64063E-09,+1.24351456703880E+00
-11.56250E-09,+1.25105225540028E+00
-11.48438E-09,+1.26110250654892E+00
-11.40625E-09,+1.26864019491040E+00
-11.32813E-09,+1.27869044605904E+00
-11.25000E-09,+1.28874069720769E+00
-11.17188E-09,+1.29879094835633E+00
-11.09375E-09,+1.30884119950497E+00
-11.01563E-09,+1.32140401344077E+00
-10.93750E-09,+1.33145426458941E+00
-10.85938E-09,+1.34150451573805E+00
-10.78125E-09,+1.35406732967385E+00
-10.70313E-09,+1.36411758082249E+00
-10.62500E-09,+1.37668039475830E+00
-10.54688E-09,+1.38673064590694E+00
-10.46875E-09,+1.39426833426842E+00
-10.39063E-09,+1.40683114820422E+00
-10.31250E-09,+1.41688139935286E+00
-10.23438E-09,+1.42693165050150E+00
-10.15625E-09,+1.43698190165014E+00
-10.07813E-09,+1.44703215279878E+00
-10.00000E-09,+1.45959496673458E+00
-9.92188E-09,+1.46964521788323E+00
-9.84375E-09,+1.47718290624471E+00
-9.76563E-09,+1.48723315739335E+00
-9.68750E-09,+1.49728340854199E+00
-9.60938E-09,+1.50733365969063E+00
-9.53125E-09,+1.51738391083927E+00
-9.45313E-09,+1.52743416198791E+00
-9.37500E-09,+1.53748441313655E+00
-9.29688E-09,+1.54753466428519E+00
-9.21875E-09,+1.55758491543384E+00
-9.14063E-09,+1.56763516658248E+00
-9.06250E-09,+1.57768541773112E+00
-8.98438E-09,+1.59024823166692E+00
-8.90625E-09,+1.60281104560272E+00
-8.82813E-09,+1.61286129675136E+00
-8.75000E-09,+1.62542411068716E+00
-8.67188E-09,+1.63798692462296E+00
-8.59375E-09,+1.65306230134593E+00
-8.51563E-09,+1.66562511528173E+00
-8.43750E-09,+1.67818792921753E+00
-8.35938E-09,+1.69577586872765E+00
-8.28125E-09,+1.70833868266345E+00
-8.20313E-09,+1.72341405938641E+00
-8.12500E-09,+1.73848943610938E+00
-8.04688E-09,+1.75607737561950E+00
-7.96875E-09,+1.77115275234246E+00
-7.89063E-09,+1.78622812906542E+00
-7.81250E-09,+1.80130350578838E+00
-7.73438E-09,+1.81637888251134E+00
-7.65625E-09,+1.82894169644715E+00
-7.57813E-09,+1.84401707317011E+00
-7.50000E-09,+1.85909244989307E+00
-7.42188E-09,+1.87165526382887E+00
-7.34375E-09,+1.88421807776467E+00
-7.26563E-09,+1.89678089170047E+00
-7.18750E-09,+1.90683114284911E+00
-7.10938E-09,+1.91688139399776E+00
-7.03125E-09,+1.92693164514640E+00
-6.95313E-09,+1.93698189629504E+00
-6.87500E-09,+1.94451958465652E+00
-6.79688E-09,+1.95456983580516E+00
-6.71875E-09,+1.96210752416664E+00
-6.64063E-09,+1.96713264974096E+00
-6.56250E-09,+1.97467033810244E+00
-6.48438E-09,+1.97969546367676E+00
-6.40625E-09,+1.98220802646392E+00
-6.32813E-09,+1.98723315203824E+00
-6.25000E-09,+1.99225827761256E+00
-6.17188E-09,+1.99477084039972E+00
-6.09375E-09,+1.99492787557392E+00
-6.01563E-09,+1.99728340318688E+00
-5.93750E-09,+1.99979596597404E+00
-5.85938E-09,+1.99995300114824E+00
-5.78125E-09,+1.99995300114824E+00
-5.70313E-09,+1.99995300114824E+00
-5.62500E-09,+1.99995300114824E+00
-5.54688E-09,+1.99744043836108E+00
-5.46875E-09,+1.99744043836108E+00
-5.39063E-09,+1.99492787557392E+00
-5.31250E-09,+1.98990274999960E+00
-5.23438E-09,+1.98739018721244E+00
-5.15625E-09,+1.98487762442528E+00
-5.07813E-09,+1.98236506163812E+00
-5.00000E-09,+1.97733993606380E+00
-4.92188E-09,+1.97231481048948E+00
-4.84375E-09,+1.96728968491516E+00
-4.76563E-09,+1.96226455934084E+00
-4.68750E-09,+1.95723943376652E+00
-4.60938E-09,+1.95221430819220E+00
-4.53125E-09,+1.94467661983072E+00
-4.45313E-09,+1.93965149425640E+00
-4.37500E-09,+1.93211380589491E+00
-4.29688E-09,+1.92708868032059E+00
-4.21875E-09,+1.91955099195911E+00
-4.14063E-09,+1.91452586638479E+00
-4.06250E-09,+1.90698817802331E+00
-3.98438E-09,+1.89945048966183E+00
-3.90625E-09,+1.89191280130035E+00
-3.82813E-09,+1.88688767572603E+00
-3.75000E-09,+1.87934998736455E+00
-3.67188E-09,+1.87181229900307E+00
-3.59375E-09,+1.86427461064159E+00
-3.51563E-09,+1.85673692228011E+00
-3.43750E-09,+1.84919923391863E+00
-3.35938E-09,+1.84166154555714E+00
-3.28125E-09,+1.83412385719566E+00
-3.20313E-09,+1.82407360604702E+00
-3.12500E-09,+1.81653591768554E+00
-3.04688E-09,+1.80648566653690E+00
-2.96875E-09,+1.79894797817542E+00
-2.89063E-09,+1.79141028981394E+00
-2.81250E-09,+1.78136003866530E+00
-2.73438E-09,+1.77130978751666E+00
-2.65625E-09,+1.76377209915518E+00
-2.57813E-09,+1.75372184800653E+00
-2.50000E-09,+1.74367159685789E+00
-2.42188E-09,+1.73362134570925E+00
-2.34375E-09,+1.72357109456061E+00
-2.26563E-09,+1.71352084341197E+00
-2.18750E-09,+1.70347059226333E+00
-2.10938E-09,+1.69342034111469E+00
-2.03125E-09,+1.68085752717889E+00
-1.95313E-09,+1.67080727603025E+00
-1.87500E-09,+1.65824446209444E+00
-1.79688E-09,+1.64819421094580E+00
-1.71875E-09,+1.63814395979716E+00
-1.64063E-09,+1.62558114586136E+00
-1.56250E-09,+1.61301833192556E+00
-1.48438E-09,+1.60296808077692E+00
-1.40625E-09,+1.59040526684112E+00
-1.32813E-09,+1.57784245290532E+00
-1.25000E-09,+1.56527963896951E+00
-1.17188E-09,+1.55271682503371E+00
-1.09375E-09,+1.54015401109791E+00
-1.01563E-09,+1.52759119716211E+00
-937.50E-12,+1.51502838322631E+00
-859.38E-12,+1.50246556929051E+00
-781.25E-12,+1.48990275535471E+00
-703.13E-12,+1.47482737863174E+00
-625.00E-12,+1.46226456469594E+00
-546.88E-12,+1.44970175076014E+00
-468.75E-12,+1.43462637403718E+00
-390.63E-12,+1.42206356010138E+00
-312.50E-12,+1.40950074616558E+00
-234.38E-12,+1.39442536944262E+00
-156.25E-12,+1.38186255550681E+00
-78.13E-12,+1.36929974157101E+00
-0.0E+00,+1.35422436484805E+00
+78.12E-12,+1.34166155091225E+00
+156.25E-12,+1.32909873697645E+00
+234.37E-12,+1.31653592304065E+00
+312.50E-12,+1.30397310910485E+00
+390.62E-12,+1.29141029516904E+00
+468.75E-12,+1.27884748123324E+00
+546.87E-12,+1.26879723008460E+00
+625.00E-12,+1.25874697893596E+00
+703.12E-12,+1.24869672778732E+00
+781.25E-12,+1.24115903942584E+00
+859.37E-12,+1.23110878827720E+00
+937.50E-12,+1.22357109991572E+00
+1.01562E-09,+1.21603341155424E+00
+1.09375E-09,+1.21100828597991E+00
+1.17187E-09,+1.20598316040559E+00
+1.25000E-09,+1.20095803483127E+00
+1.32812E-09,+1.19593290925695E+00
+1.40625E-09,+1.19342034646979E+00
+1.48437E-09,+1.19090778368263E+00
+1.56250E-09,+1.19090778368263E+00
+1.64062E-09,+1.19090778368263E+00
+1.71875E-09,+1.19090778368263E+00
+1.79687E-09,+1.19090778368263E+00
+1.87500E-09,+1.19326331129560E+00
+1.95312E-09,+1.19577587408276E+00
+2.03125E-09,+1.19593290925695E+00
+2.10937E-09,+1.20080099965708E+00
+2.18750E-09,+1.20582612523140E+00
+2.26562E-09,+1.21085125080572E+00
+2.34375E-09,+1.21336381359288E+00
+2.42187E-09,+1.21838893916720E+00
+2.50000E-09,+1.22592662752868E+00
+2.57812E-09,+1.23346431589016E+00
+2.65625E-09,+1.24100200425164E+00
+2.73437E-09,+1.24602712982596E+00
+2.81250E-09,+1.25356481818744E+00
+2.89062E-09,+1.26361506933608E+00
+2.96875E-09,+1.27115275769756E+00
+3.04687E-09,+1.27869044605904E+00
+3.12500E-09,+1.28874069720769E+00
+3.20312E-09,+1.29879094835633E+00
+3.28125E-09,+1.30632863671781E+00
+3.35937E-09,+1.31637888786645E+00
+3.43750E-09,+1.32642913901509E+00
+3.51562E-09,+1.33647939016373E+00
+3.59375E-09,+1.34652964131237E+00
+3.67187E-09,+1.35657989246101E+00
+3.75000E-09,+1.36914270639681E+00
+3.82812E-09,+1.37919295754546E+00
+3.90625E-09,+1.38924320869410E+00
+3.98437E-09,+1.39929345984274E+00
+4.06250E-09,+1.40934371099138E+00
+4.14062E-09,+1.41939396214002E+00
+4.21875E-09,+1.43195677607582E+00
+4.29687E-09,+1.44200702722446E+00
+4.37500E-09,+1.45456984116026E+00
+4.45312E-09,+1.46462009230891E+00
+4.53125E-09,+1.47467034345755E+00
+4.60937E-09,+1.48723315739335E+00
+4.68750E-09,+1.49728340854199E+00
+4.76562E-09,+1.50733365969063E+00
+4.84375E-09,+1.51989647362643E+00
+4.92187E-09,+1.52994672477507E+00
+5.00000E-09,+1.54250953871087E+00
+5.07812E-09,+1.55507235264668E+00
+5.15625E-09,+1.56763516658248E+00
+5.23437E-09,+1.58019798051828E+00
+5.31250E-09,+1.59024823166692E+00
+5.39062E-09,+1.60281104560272E+00
+5.46875E-09,+1.61537385953852E+00
+5.54687E-09,+1.62793667347432E+00
+5.62500E-09,+1.64301205019729E+00
+5.70312E-09,+1.65557486413309E+00
+5.78125E-09,+1.66813767806889E+00
+5.85937E-09,+1.68070049200469E+00
+5.93750E-09,+1.69326330594049E+00
+6.01562E-09,+1.70833868266345E+00
+6.09375E-09,+1.72090149659925E+00
+6.17187E-09,+1.73346431053506E+00
+6.25000E-09,+1.74602712447086E+00
+6.32812E-09,+1.75858993840666E+00
+6.40625E-09,+1.77366531512962E+00
+6.48437E-09,+1.78622812906542E+00
+6.56250E-09,+1.79879094300122E+00
+6.64062E-09,+1.81135375693702E+00
+6.71875E-09,+1.82391657087283E+00
+6.79687E-09,+1.83647938480863E+00
+6.87500E-09,+1.84904219874443E+00
+6.95312E-09,+1.85909244989307E+00
+7.03125E-09,+1.86914270104171E+00
+7.10937E-09,+1.88170551497751E+00
+7.18750E-09,+1.89175576612615E+00
+7.26562E-09,+1.90180601727479E+00
+7.34375E-09,+1.91185626842343E+00
+7.42187E-09,+1.91939395678492E+00
+7.50000E-09,+1.92944420793356E+00
+7.57812E-09,+1.93949445908220E+00
+7.65625E-09,+1.94703214744368E+00
+7.73437E-09,+1.95205727301800E+00
+7.81250E-09,+1.95959496137948E+00
+7.89062E-09,+1.96462008695380E+00
+7.96875E-09,+1.97215777531528E+00
+8.04687E-09,+1.97718290088960E+00
+8.12500E-09,+1.98220802646392E+00
+8.20312E-09,+1.98472058925108E+00
+8.28125E-09,+1.98974571482540E+00
+8.35937E-09,+1.99225827761256E+00
+8.43750E-09,+1.99728340318688E+00
+8.51562E-09,+1.99744043836108E+00
+8.59375E-09,+1.99979596597404E+00
+8.67187E-09,+1.99995300114824E+00
+8.75000E-09,+2.00230852876120E+00
+8.82812E-09,+2.00246556393540E+00
+8.90625E-09,+2.00246556393540E+00
+8.98437E-09,+1.99995300114824E+00
+9.06250E-09,+1.99744043836108E+00
+9.14062E-09,+1.99744043836108E+00
+9.21875E-09,+1.99492787557392E+00
+9.29687E-09,+1.99241531278676E+00
+9.37500E-09,+1.98739018721244E+00
+9.45312E-09,+1.98487762442528E+00
+9.53125E-09,+1.97985249885096E+00
+9.60937E-09,+1.97482737327664E+00
+9.68750E-09,+1.96728968491516E+00
+9.76562E-09,+1.96226455934084E+00
+9.84375E-09,+1.95472687097936E+00
+9.92187E-09,+1.94718918261788E+00
+10.00000E-09,+1.93965149425640E+00
+10.07812E-09,+1.92960124310775E+00
+10.15625E-09,+1.92206355474627E+00
+10.23437E-09,+1.91201330359763E+00
+10.31250E-09,+1.90196305244899E+00
+10.39062E-09,+1.89191280130035E+00
+10.46875E-09,+1.88186255015171E+00
+10.54687E-09,+1.87181229900307E+00
+10.62500E-09,+1.85924948506727E+00
+10.70312E-09,+1.84919923391863E+00
+10.78125E-09,+1.83914898276998E+00
+10.85937E-09,+1.82658616883418E+00
+10.93750E-09,+1.81653591768554E+00
+11.01562E-09,+1.80648566653690E+00
+11.09375E-09,+1.79392285260110E+00
+11.17187E-09,+1.78387260145246E+00
+11.25000E-09,+1.77382235030382E+00
+11.32812E-09,+1.76377209915518E+00
+11.40625E-09,+1.75372184800653E+00
+11.48437E-09,+1.74367159685789E+00
+11.56250E-09,+1.73362134570925E+00
+11.64062E-09,+1.72357109456061E+00
+11.71875E-09,+1.71603340619913E+00
+11.79687E-09,+1.70598315505049E+00
+11.87500E-09,+1.69593290390185E+00
+11.95312E-09,+1.68588265275321E+00
+12.03125E-09,+1.67834496439173E+00
+12.10937E-09,+1.66829471324309E+00
+12.18750E-09,+1.65824446209444E+00
+12.26562E-09,+1.64819421094580E+00
+12.34375E-09,+1.63814395979716E+00
+12.42187E-09,+1.62809370864852E+00
+12.50000E-09,+1.61553089471272E+00
+12.57812E-09,+1.60548064356408E+00
+12.65625E-09,+1.59543039241544E+00
+12.73437E-09,+1.58286757847964E+00
+12.81250E-09,+1.57030476454383E+00
+12.89062E-09,+1.55774195060803E+00
+12.96875E-09,+1.54517913667223E+00
+13.04687E-09,+1.53261632273643E+00
+13.12500E-09,+1.51754094601347E+00
+13.20312E-09,+1.50497813207767E+00
+13.28125E-09,+1.48990275535471E+00
+13.35937E-09,+1.47482737863174E+00
+13.43750E-09,+1.46226456469594E+00
+13.51562E-09,+1.44467662518582E+00
+13.59375E-09,+1.43211381125002E+00
+13.67187E-09,+1.41703843452706E+00
+13.75000E-09,+1.40196305780410E+00
+13.82812E-09,+1.38940024386829E+00
+13.90625E-09,+1.37432486714533E+00
+13.98437E-09,+1.35924949042237E+00
+14.06250E-09,+1.34668667648657E+00
+14.14062E-09,+1.33161129976361E+00
+14.21875E-09,+1.31904848582781E+00
+14.29687E-09,+1.30648567189201E+00
+14.37500E-09,+1.29392285795620E+00
+14.45312E-09,+1.28136004402040E+00
+14.53125E-09,+1.27130979287176E+00
+14.60937E-09,+1.26125954172312E+00
+14.68750E-09,+1.25120929057448E+00
+14.76562E-09,+1.24115903942584E+00
+14.84375E-09,+1.23362135106436E+00
+14.92187E-09,+1.22608366270288E+00
+15.00000E-09,+1.21854597434140E+00
+15.07812E-09,+1.21100828597991E+00
+15.15625E-09,+1.20347059761843E+00
+15.23437E-09,+1.19844547204411E+00
+15.31250E-09,+1.19342034646979E+00
+15.39062E-09,+1.18839522089547E+00
+15.46875E-09,+1.18588265810831E+00
+15.54687E-09,+1.18588265810831E+00
+15.62500E-09,+1.18085753253399E+00
+15.70312E-09,+1.18085753253399E+00
+15.78125E-09,+1.18085753253399E+00
+15.85937E-09,+1.18085753253399E+00
+15.93750E-09,+1.18085753253399E+00
+16.01562E-09,+1.18085753253399E+00
+16.09375E-09,+1.18321306014695E+00
+16.17187E-09,+1.18572562293411E+00
+16.25000E-09,+1.19075074850844E+00
+16.32812E-09,+1.19577587408276E+00
+16.40625E-09,+1.20080099965708E+00
+16.48437E-09,+1.20833868801856E+00
+16.56250E-09,+1.21587637638004E+00
+16.64062E-09,+1.22341406474152E+00
+16.71875E-09,+1.23095175310300E+00
+16.79687E-09,+1.23848944146448E+00
+16.87500E-09,+1.24853969261312E+00
+16.95312E-09,+1.25858994376176E+00
+17.03125E-09,+1.26864019491040E+00
+17.10937E-09,+1.28120300884621E+00
+17.18750E-09,+1.29125325999485E+00
+17.26562E-09,+1.30381607393065E+00
+17.34375E-09,+1.31637888786645E+00
+17.42187E-09,+1.32894170180225E+00
+17.50000E-09,+1.34150451573805E+00
+17.57812E-09,+1.35155476688669E+00
+17.65625E-09,+1.36411758082249E+00
+17.73437E-09,+1.37668039475830E+00
+17.81250E-09,+1.38924320869410E+00
+17.89062E-09,+1.39929345984274E+00
+17.96875E-09,+1.41185627377854E+00
+18.04687E-09,+1.42441908771434E+00
+18.12500E-09,+1.43698190165014E+00
+18.20312E-09,+1.44703215279878E+00
+18.28125E-09,+1.45708240394742E+00
+18.35937E-09,+1.46964521788323E+00
+18.43750E-09,+1.47969546903187E+00
+18.51562E-09,+1.48974572018051E+00
+18.59375E-09,+1.49979597132915E+00
+18.67187E-09,+1.50984622247779E+00
+18.75000E-09,+1.51989647362643E+00
+18.82812E-09,+1.52994672477507E+00
+18.90625E-09,+1.53999697592371E+00
+18.98437E-09,+1.55255978985952E+00
+19.06250E-09,+1.56261004100816E+00
+19.14062E-09,+1.57266029215680E+00
+19.21875E-09,+1.58522310609260E+00
+19.29687E-09,+1.59527335724124E+00
+19.37500E-09,+1.60783617117704E+00
+19.45312E-09,+1.61788642232568E+00
+19.53125E-09,+1.62793667347432E+00
+19.60937E-09,+1.64049948741012E+00
+19.68750E-09,+1.65054973855877E+00
+19.76562E-09,+1.66311255249457E+00
+19.84375E-09,+1.67567536643037E+00
+19.92187E-09,+1.68572561757901E+00
+20.00000E-09,+1.69828843151481E+00
+20.07812E-09,+1.70833868266345E+00
+20.15625E-09,+1.71838893381209E+00
+20.23437E-09,+1.73095174774789E+00
+20.31250E-09,+1.74100199889654E+00
+20.39062E-09,+1.75105225004518E+00
+20.46875E-09,+1.76361506398098E+00
+20.54687E-09,+1.77366531512962E+00
+20.62500E-09,+1.78622812906542E+00
+20.70312E-09,+1.79627838021406E+00
+20.78125E-09,+1.80632863136270E+00
+20.85937E-09,+1.81889144529850E+00
+20.93750E-09,+1.82894169644715E+00
+21.01562E-09,+1.83899194759579E+00
+21.09375E-09,+1.85155476153159E+00
+21.17187E-09,+1.86160501268023E+00
+21.25000E-09,+1.87416782661603E+00
+21.32812E-09,+1.88421807776467E+00
+21.40625E-09,+1.89426832891331E+00
+21.48437E-09,+1.90431858006195E+00
+21.56250E-09,+1.91436883121060E+00
+21.64062E-09,+1.92441908235924E+00
+21.71875E-09,+1.93195677072072E+00
+21.79687E-09,+1.94200702186936E+00
+21.87500E-09,+1.94954471023084E+00
+21.95312E-09,+1.95959496137948E+00
+22.03125E-09,+1.96713264974096E+00
+22.10937E-09,+1.97215777531528E+00
+22.18750E-09,+1.97969546367676E+00
+22.26562E-09,+1.98472058925108E+00
+22.34375E-09,+1.98723315203824E+00
+22.42187E-09,+1.99225827761256E+00
+22.50000E-09,+1.99728340318688E+00
+22.57812E-09,+1.99979596597404E+00
+22.65625E-09,+1.99995300114824E+00
+22.73437E-09,+2.00230852876120E+00
+22.81250E-09,+2.00482109154837E+00
+22.89062E-09,+2.00497812672256E+00
+22.96875E-09,+2.00733365433553E+00
+23.04687E-09,+2.00749068950972E+00
+23.12500E-09,+2.00749068950972E+00
+23.20312E-09,+2.00497812672256E+00
+23.28125E-09,+2.00497812672256E+00
+23.35937E-09,+2.00246556393540E+00
+23.43750E-09,+1.99995300114824E+00
+23.51562E-09,+1.99744043836108E+00
+23.59375E-09,+1.99492787557392E+00
+23.67187E-09,+1.99241531278676E+00
+23.75000E-09,+1.98739018721244E+00
+23.82812E-09,+1.98236506163812E+00
+23.90625E-09,+1.97733993606380E+00
+23.98437E-09,+1.97231481048948E+00
+24.06250E-09,+1.96728968491516E+00
+24.14062E-09,+1.95975199655368E+00
+24.21875E-09,+1.95221430819220E+00
+24.29687E-09,+1.94718918261788E+00
+24.37500E-09,+1.93965149425640E+00
+24.45312E-09,+1.92960124310775E+00
+24.53125E-09,+1.92206355474627E+00
+24.60937E-09,+1.91201330359763E+00
+24.68750E-09,+1.90196305244899E+00
+24.76562E-09,+1.89191280130035E+00
+24.84375E-09,+1.88437511293887E+00
+24.92187E-09,+1.87432486179023E+00
